ID,STATE,ROLE,GRADE,SCHOOL_TYPE,EXPERIENCE,TAGS,DEVICES,PARTNERS,FEATURES,SUBJECT
315185,OR,Teacher,Elementary,Charter,sixTen,CommonCore,computerLab,No response,No response,Physics
315185,OR,Teacher,Elementary,Charter,sixTen,CommonCore,computerLab,No response,No response,Math
315185,OR,Teacher,Elementary,Charter,sixTen,CommonCore,computerLab,No response,No response,Geometry
315185,OR,Teacher,Elementary,Charter,sixTen,CommonCore,computerLab,No response,No response,Science
315185,OR,Teacher,Elementary,Charter,sixTen,CommonCore,computerLab,No response,No response,Biology
315185,OR,Teacher,Elementary,Charter,sixTen,CommonCore,computerLab,No response,No response,Chemistry
315185,OR,Teacher,Elementary,Charter,sixTen,CommonCore,computerLab,No response,No response,PE
315185,OR,Teacher,Elementary,Charter,sixTen,CommonCore,computerLab,No response,No response,PreAlgebra
315245,International,Teacher,High,Private,twentyMore,State,Other,No response,No response,PE
315284,International,Librarian,Elementary,Private,twentyMore,na,computerLab,No response,No response,English
315284,International,Librarian,Elementary,Private,twentyMore,na,computerLab,No response,No response,History
315284,International,Librarian,Elementary,Private,twentyMore,na,computerLab,No response,No response,Geography
315286,NY,Teacher,High,Public,zeroFive,na,BYOT,No response,No response,ForeignLanguage
315286,NY,Teacher,High,Public,zeroFive,na,BYOT,No response,No response,Spanish
315292,International,Teacher,Middle,Public,elevenFifteen,Bloom,BYOT,No response,More media integrated features which are responsive and easy to use. ,Physics
315292,International,Teacher,Middle,Public,elevenFifteen,Bloom,BYOT,No response,More media integrated features which are responsive and easy to use. ,Math
315292,International,Teacher,Middle,Public,elevenFifteen,Bloom,BYOT,No response,More media integrated features which are responsive and easy to use. ,English
315292,International,Teacher,Middle,Public,elevenFifteen,Bloom,BYOT,No response,More media integrated features which are responsive and easy to use. ,Science
315292,International,Teacher,Middle,Public,elevenFifteen,Bloom,BYOT,No response,More media integrated features which are responsive and easy to use. ,Geography
315292,International,Teacher,Middle,Public,elevenFifteen,Bloom,BYOT,No response,More media integrated features which are responsive and easy to use. ,PE
315292,International,Teacher,Middle,Public,elevenFifteen,Bloom,BYOT,No response,More media integrated features which are responsive and easy to use. ,Drama
315303,MO,Teacher,Middle,Public,sixTen,Marzano,Other,No response,No response,ComputerScience
315303,MO,Teacher,Middle,Public,sixTen,Marzano,Other,No response,No response,ForeignLanguage
315303,MO,Teacher,Middle,Public,sixTen,Marzano,Other,No response,No response,Spanish
315325,CA,Teacher,Elementary,Public,sixTen,na,computerLab,No response,No response,Math
315325,CA,Teacher,Elementary,Public,sixTen,na,computerLab,No response,No response,English
315325,CA,Teacher,Elementary,Public,sixTen,na,computerLab,No response,No response,History
315325,CA,Teacher,Elementary,Public,sixTen,na,computerLab,No response,No response,otherMath
315325,CA,Teacher,Elementary,Public,sixTen,na,computerLab,No response,No response,Science
315325,CA,Teacher,Elementary,Public,sixTen,na,computerLab,No response,No response,otherScience
315325,CA,Teacher,Elementary,Public,sixTen,na,computerLab,No response,No response,Reading
315325,CA,Teacher,Elementary,Public,sixTen,na,computerLab,No response,No response,ESL
315325,CA,Teacher,Elementary,Public,sixTen,na,computerLab,No response,No response,PE
315344,VA,Teacher,Elementary,Public,sixteenTwenty,State,1to1,No response,"technology enhanced items (click and drag, highlight correct responses)",English
315344,VA,Teacher,Elementary,Public,sixteenTwenty,State,1to1,No response,"technology enhanced items (click and drag, highlight correct responses)",History
315344,VA,Teacher,Elementary,Public,sixteenTwenty,State,1to1,No response,"technology enhanced items (click and drag, highlight correct responses)",Reading
315363,OH,Teacher,Elementary,Public,elevenFifteen,CommonCore,Other,Smartboard,Upload photos Class list Attendance A feature that allows students that are sick to take quiz/test outside of class,Math
315363,OH,Teacher,Elementary,Public,elevenFifteen,CommonCore,Other,Smartboard,Upload photos Class list Attendance A feature that allows students that are sick to take quiz/test outside of class,English
315363,OH,Teacher,Elementary,Public,elevenFifteen,CommonCore,Other,Smartboard,Upload photos Class list Attendance A feature that allows students that are sick to take quiz/test outside of class,otherMath
315363,OH,Teacher,Elementary,Public,elevenFifteen,CommonCore,Other,Smartboard,Upload photos Class list Attendance A feature that allows students that are sick to take quiz/test outside of class,Science
315363,OH,Teacher,Elementary,Public,elevenFifteen,CommonCore,Other,Smartboard,Upload photos Class list Attendance A feature that allows students that are sick to take quiz/test outside of class,otherScience
315363,OH,Teacher,Elementary,Public,elevenFifteen,CommonCore,Other,Smartboard,Upload photos Class list Attendance A feature that allows students that are sick to take quiz/test outside of class,Reading
315363,OH,Teacher,Elementary,Public,elevenFifteen,CommonCore,Other,Smartboard,Upload photos Class list Attendance A feature that allows students that are sick to take quiz/test outside of class,Health
315374,CA,Teacher,Middle,Public,zeroFive,CommonCore,1to1,No response,No response,Science
315475,International,Teacher,Other,Public,elevenFifteen,CommonCore,Other,No response,No response,Math
315475,International,Teacher,Other,Public,elevenFifteen,CommonCore,Other,No response,No response,Albebra2
315475,International,Teacher,Other,Public,elevenFifteen,CommonCore,Other,No response,No response,Geometry
315475,International,Teacher,Other,Public,elevenFifteen,CommonCore,Other,No response,No response,PreCalc
315475,International,Teacher,Other,Public,elevenFifteen,CommonCore,Other,No response,No response,Algebra1
315475,International,Teacher,Other,Public,elevenFifteen,CommonCore,Other,No response,No response,Calculus
315475,International,Teacher,Other,Public,elevenFifteen,CommonCore,Other,No response,No response,PreAlgebra
315502,International,Teacher,Other,Public,twentyMore,na,BYOT,No response,No response,ComputerScience
315502,International,Teacher,Other,Public,twentyMore,na,BYOT,No response,No response,Science
315547,International,Teacher,University,Public,sixTen,Bloom,BYOT,No response,No response,Other
315631,OH,Teacher,High,Public,elevenFifteen,State,computerLab,No response,Music or sound,History
315631,OH,Teacher,High,Public,elevenFifteen,State,computerLab,No response,Music or sound,Geography
315674,International,Teacher,High,Public,twentyMore,Other,Other,No response,No response,Other
315679,VA,Teacher,Elementary,Public,zeroFive,State,computerLab,No response,No response,English
315737,International,Teacher,Other,Private,twentyMore,Other,BYOT,No response,No response,ESL
315769,International,Tech,Elementary,Public,sixTen,Bloom,1to1,I think it would be nice if you could establish a volunteer groups in each country who can have training sessions for teachers in their local area.,I wish I could just import quiz that have been created in Powerpoint or Keynote..,ComputerScience
315769,International,Tech,Elementary,Public,sixTen,Bloom,1to1,I think it would be nice if you could establish a volunteer groups in each country who can have training sessions for teachers in their local area.,I wish I could just import quiz that have been created in Powerpoint or Keynote..,Math
315769,International,Tech,Elementary,Public,sixTen,Bloom,1to1,I think it would be nice if you could establish a volunteer groups in each country who can have training sessions for teachers in their local area.,I wish I could just import quiz that have been created in Powerpoint or Keynote..,PreCalc
315769,International,Tech,Elementary,Public,sixTen,Bloom,1to1,I think it would be nice if you could establish a volunteer groups in each country who can have training sessions for teachers in their local area.,I wish I could just import quiz that have been created in Powerpoint or Keynote..,History
315769,International,Tech,Elementary,Public,sixTen,Bloom,1to1,I think it would be nice if you could establish a volunteer groups in each country who can have training sessions for teachers in their local area.,I wish I could just import quiz that have been created in Powerpoint or Keynote..,Algebra1
315769,International,Tech,Elementary,Public,sixTen,Bloom,1to1,I think it would be nice if you could establish a volunteer groups in each country who can have training sessions for teachers in their local area.,I wish I could just import quiz that have been created in Powerpoint or Keynote..,Calculus
315769,International,Tech,Elementary,Public,sixTen,Bloom,1to1,I think it would be nice if you could establish a volunteer groups in each country who can have training sessions for teachers in their local area.,I wish I could just import quiz that have been created in Powerpoint or Keynote..,PreAlgebra
315798,CT,Teacher,Middle,Public,zeroFive,Other,BYOT,Google Apps for Education,"Creating student profiles where students can see scores on previous quizzes, track their progress, etc",ForeignLanguage
315798,CT,Teacher,Middle,Public,zeroFive,Other,BYOT,Google Apps for Education,"Creating student profiles where students can see scores on previous quizzes, track their progress, etc",French
315801,FL,Teacher,Middle,Public,sixTen,State,1to1,No response,No limit on question text. ,Science
315807,International,Teacher,High,Public,zeroFive,Other,BYOT,National governing bodies,Media file uploads (video),Other
315841,MN,Teacher,Elementary,Public,sixTen,na,1to1,No response,No response,English
315841,MN,Teacher,Elementary,Public,sixTen,na,1to1,No response,No response,Reading
315841,MN,Teacher,Elementary,Public,sixTen,na,1to1,No response,No response,PE
315950,International,Teacher,Other,Public,zeroFive,Other,BYOT,No response,Learners to ask questions mid quiz ,PE
316219,MO,Teacher,High,Public,sixTen,Other,BYOT,No response,No response,Physics
316219,MO,Teacher,High,Public,sixTen,Other,BYOT,No response,No response,Science
316219,MO,Teacher,High,Public,sixTen,Other,BYOT,No response,No response,Chemistry
316266,International,Teacher,Middle,Private,zeroFive,na,Other,No response,No response,Physics
316266,International,Teacher,Middle,Private,zeroFive,na,Other,No response,No response,Math
316266,International,Teacher,Middle,Private,zeroFive,na,Other,No response,No response,Geometry
316266,International,Teacher,Middle,Private,zeroFive,na,Other,No response,No response,Science
316266,International,Teacher,Middle,Private,zeroFive,na,Other,No response,No response,Biology
316266,International,Teacher,Middle,Private,zeroFive,na,Other,No response,No response,Chemistry
316266,International,Teacher,Middle,Private,zeroFive,na,Other,No response,No response,Algebra1
316266,International,Teacher,Middle,Private,zeroFive,na,Other,No response,No response,PreAlgebra
316311,VA,Teacher,High,Private,twentyMore,Bloom,1to1,No response,I'm thrilled I now can add pictures to my tests and quizzes without having to resort to another app!!! ,ForeignLanguage
316311,VA,Teacher,High,Private,twentyMore,Bloom,1to1,No response,I'm thrilled I now can add pictures to my tests and quizzes without having to resort to another app!!! ,Italian
316311,VA,Teacher,High,Private,twentyMore,Bloom,1to1,No response,I'm thrilled I now can add pictures to my tests and quizzes without having to resort to another app!!! ,Art
